Le Petit Prince,"Here are my recommendations for Le Petit Prince:<br><a href='http://localhost:3000/movie/625c2b6ff0a5bc6c426c06ee' target=""_blank"">The Lion King</a><br><a href='http://localhost:3000/movie/625c2cd8f0a5bc6c426c09ca' target=""_blank"">Tenkû no shiro Rapyuta</a><br><a href='http://localhost:3000/movie/625c2d96f0a5bc6c426c0bd8' target=""_blank"">Majo no takkyûbin</a><br><a href='http://localhost:3000/movie/625c2c2ff0a5bc6c426c084e' target=""_blank"">Song of the Sea</a><br><a href='http://localhost:3000/movie/625c2c81f0a5bc6c426c0930' target=""_blank"">Kaguyahime no monogatari</a><br>"
Detachment,"Here are my recommendations for Detachment:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
Midnight in Paris,"Here are my recommendations for Midnight in Paris:<br><a href='http://localhost:3000/movie/625c2cd1f0a5bc6c426c09b0' target=""_blank"">Groundhog Day</a><br><a href='http://localhost:3000/movie/625c2df4f0a5bc6c426c0d1e' target=""_blank"">The Purple Rose of Cairo</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c0756' target=""_blank"">Amélie</a><br><a href='http://localhost:3000/movie/625c2cddf0a5bc6c426c09d4' target=""_blank"">Annie Hall</a><br><a href='http://localhost:3000/movie/625c2cf0f0a5bc6c426c0a14' target=""_blank"">Roman Holiday</a><br>"
The Lego Movie,"Here are my recommendations for The Lego Movie:<br><a href='http://localhost:3000/movie/625c2c3cf0a5bc6c426c0864' target=""_blank"">How to Train Your Dragon</a><br><a href='http://localhost:3000/movie/625c2cccf0a5bc6c426c098c' target=""_blank"">The Incredibles</a><br><a href='http://localhost:3000/movie/625c2b7bf0a5bc6c426c070c' target=""_blank"">Spider-Man: Into the Spider-Verse</a><br><a href='http://localhost:3000/movie/625c2d5cf0a5bc6c426c0b38' target=""_blank"">Big Hero 6</a><br><a href='http://localhost:3000/movie/625c2bb2f0a5bc6c426c0724' target=""_blank"">Mononoke-hime</a><br>"
Gravity,"Here are my recommendations for Gravity:<br><a href='http://localhost:3000/movie/625c2dd4f0a5bc6c426c0c90' target=""_blank"">Ex Machina</a><br><a href='http://localhost:3000/movie/625c2e29f0a5bc6c426c0df4' target=""_blank"">The Butterfly Effect</a><br><a href='http://localhost:3000/movie/625c2d8df0a5bc6c426c0bb4' target=""_blank"">Gattaca</a><br><a href='http://localhost:3000/movie/625c2cbff0a5bc6c426c095e' target=""_blank"">Black Swan</a><br><a href='http://localhost:3000/movie/625c2d06f0a5bc6c426c0a50' target=""_blank"">Arrival</a><br>"
Star Trek Into Darkness,"Here are my recommendations for Star Trek Into Darkness:<br><a href='http://localhost:3000/movie/625c2b4ff0a5bc6c426c06a8' target=""_blank"">Inception</a><br><a href='http://localhost:3000/movie/625c2cc0f0a5bc6c426c0962' target=""_blank"">The Avengers</a><br><a href='http://localhost:3000/movie/625c2d22f0a5bc6c426c0a84' target=""_blank"">Iron Man</a><br><a href='http://localhost:3000/movie/625c2c30f0a5bc6c426c0856' target=""_blank"">Mad Max: Fury Road</a><br><a href='http://localhost:3000/movie/625c2c53f0a5bc6c426c08a4' target=""_blank"">Jurassic Park</a><br>"
Beasts of No Nation,"Here are my recommendations for Beasts of No Nation:<br><a href='http://localhost:3000/movie/625c2b60f0a5bc6c426c06c8' target=""_blank"">Saving Private Ryan</a><br><a href='http://localhost:3000/movie/625c2bc9f0a5bc6c426c0768' target=""_blank"">Full Metal Jacket</a><br><a href='http://localhost:3000/movie/625c2c56f0a5bc6c426c08b0' target=""_blank"">Platoon</a><br><a href='http://localhost:3000/movie/625c2c5cf0a5bc6c426c08c4' target=""_blank"">The Deer Hunter</a><br><a href='http://localhost:3000/movie/625c2bb9f0a5bc6c426c0738' target=""_blank"">Paths of Glory</a><br>"
The Social Network,"Here are my recommendations for The Social Network:<br><a href='http://localhost:3000/movie/625c2bfaf0a5bc6c426c07d6' target=""_blank"">A Beautiful Mind</a><br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c0968' target=""_blank"">The Pursuit of Happyness</a><br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c0966' target=""_blank"">Dallas Buyers Club</a><br><a href='http://localhost:3000/movie/625c2c59f0a5bc6c426c08c0' target=""_blank"">The Elephant Man</a><br><a href='http://localhost:3000/movie/625c2c80f0a5bc6c426c0928' target=""_blank"">Lion</a><br>"
X: First Class,"Here are my recommendations for X: First Class:<br><a href='http://localhost:3000/movie/625c2b4ff0a5bc6c426c06a8' target=""_blank"">Inception</a><br><a href='http://localhost:3000/movie/625c2cc0f0a5bc6c426c0962' target=""_blank"">The Avengers</a><br><a href='http://localhost:3000/movie/625c2d22f0a5bc6c426c0a84' target=""_blank"">Iron Man</a><br><a href='http://localhost:3000/movie/625c2c30f0a5bc6c426c0856' target=""_blank"">Mad Max: Fury Road</a><br><a href='http://localhost:3000/movie/625c2c53f0a5bc6c426c08a4' target=""_blank"">Jurassic Park</a><br>"
The Hangover,"Here are my recommendations for The Hangover:<br><a href='http://localhost:3000/movie/625c2bb6f0a5bc6c426c0734' target=""_blank"">Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb</a><br><a href='http://localhost:3000/movie/625c2c5bf0a5bc6c426c08c2' target=""_blank"">Life of Brian</a><br><a href='http://localhost:3000/movie/625c2d98f0a5bc6c426c0be6' target=""_blank"">Ferris Bueller's Day Off</a><br><a href='http://localhost:3000/movie/625c2de0f0a5bc6c426c0cd8' target=""_blank"">Office Space</a><br><a href='http://localhost:3000/movie/625c2df5f0a5bc6c426c0d2c' target=""_blank"">Airplane!</a><br>"
Skyfall,"Here are my recommendations for Skyfall:<br><a href='http://localhost:3000/movie/625c2cc6f0a5bc6c426c0978' target=""_blank"">Casino Royale</a><br><a href='http://localhost:3000/movie/625c2e2ff0a5bc6c426c0e1e' target=""_blank"">Die Hard: With a Vengeance</a><br><a href='http://localhost:3000/movie/625c2dbdf0a5bc6c426c0c42' target=""_blank"">Mission: Impossible - Fallout</a><br><a href='http://localhost:3000/movie/625c2dfff0a5bc6c426c0d52' target=""_blank"">Goldfinger</a><br><a href='http://localhost:3000/movie/625c2bacf0a5bc6c426c0716' target=""_blank"">The Dark Knight Rises</a><br>"
Silver Linings Playbook,"Here are my recommendations for Silver Linings Playbook:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06cc' target=""_blank"">La vita è bella</a><br><a href='http://localhost:3000/movie/625c2dcef0a5bc6c426c0c7c' target=""_blank"">(500) Days of Summer</a><br><a href='http://localhost:3000/movie/625c2d5ff0a5bc6c426c0b44' target=""_blank"">Moonrise Kingdom</a><br><a href='http://localhost:3000/movie/625c2e16f0a5bc6c426c0dae' target=""_blank"">50/50</a><br><a href='http://localhost:3000/movie/625c2ce4f0a5bc6c426c09ee' target=""_blank"">The Graduate</a><br>"
Argo,"Here are my recommendations for Argo:<br><a href='http://localhost:3000/movie/625c2c83f0a5bc6c426c093c' target=""_blank"">The Imitation Game</a><br><a href='http://localhost:3000/movie/625c2d8af0a5bc6c426c0baa' target=""_blank"">The Insider</a><br><a href='http://localhost:3000/movie/625c2bfaf0a5bc6c426c07d6' target=""_blank"">A Beautiful Mind</a><br><a href='http://localhost:3000/movie/625c2dcbf0a5bc6c426c0c70' target=""_blank"">The Social Network</a><br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c0968' target=""_blank"">The Pursuit of Happyness</a><br>"
(500) Days of Summer,"Here are my recommendations for (500) Days of Summer:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06cc' target=""_blank"">La vita è bella</a><br><a href='http://localhost:3000/movie/625c2dcdf0a5bc6c426c0c78' target=""_blank"">Silver Linings Playbook</a><br><a href='http://localhost:3000/movie/625c2d5ff0a5bc6c426c0b44' target=""_blank"">Moonrise Kingdom</a><br><a href='http://localhost:3000/movie/625c2e16f0a5bc6c426c0dae' target=""_blank"">50/50</a><br><a href='http://localhost:3000/movie/625c2ce4f0a5bc6c426c09ee' target=""_blank"">The Graduate</a><br>"
Harry Potter and the Deathly Hallows: Part 1,"Here are my recommendations for Harry Potter and the Deathly Hallows: Part 1:<br><a href='http://localhost:3000/movie/625c2c35f0a5bc6c426c085c' target=""_blank"">Harry Potter and the Deathly Hallows: Part 2</a><br><a href='http://localhost:3000/movie/625c2e2af0a5bc6c426c0dfe' target=""_blank"">Harry Potter and the Sorcerer's Stone</a><br><a href='http://localhost:3000/movie/625c2d25f0a5bc6c426c0a8c' target=""_blank"">Harry Potter and the Prisoner of Azkaban</a><br><a href='http://localhost:3000/movie/625c2ddaf0a5bc6c426c0cb2' target=""_blank"">Harry Potter and the Goblet of Fire</a><br><a href='http://localhost:3000/movie/625c2cd7f0a5bc6c426c09c4' target=""_blank"">The Princess Bride</a><br>"
Gake no ue no Ponyo,"Here are my recommendations for Gake no ue no Ponyo:<br><a href='http://localhost:3000/movie/625c2c43f0a5bc6c426c087c' target=""_blank"">Finding Nemo</a><br><a href='http://localhost:3000/movie/625c2beff0a5bc6c426c07bc' target=""_blank"">Up</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0762' target=""_blank"">Toy Story</a><br><a href='http://localhost:3000/movie/625c2c48f0a5bc6c426c0882' target=""_blank"">Monsters, Inc.</a><br><a href='http://localhost:3000/movie/625c2bf3f0a5bc6c426c07c6' target=""_blank"">Toy Story 3</a><br>"
Frost/Nixon,"Here are my recommendations for Frost/Nixon:<br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a6' target=""_blank"">Schindler's List</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0764' target=""_blank"">Braveheart</a><br><a href='http://localhost:3000/movie/625c2c27f0a5bc6c426c0846' target=""_blank"">12 Years a Slave</a><br><a href='http://localhost:3000/movie/625c2cb7f0a5bc6c426c094c' target=""_blank"">The King's Speech</a><br><a href='http://localhost:3000/movie/625c2c21f0a5bc6c426c0840' target=""_blank"">Hacksaw Ridge</a><br>"
Papurika,"Here are my recommendations for Papurika:<br><a href='http://localhost:3000/movie/625c2b7bf0a5bc6c426c0708' target=""_blank"">Kimi no na wa.</a><br><a href='http://localhost:3000/movie/625c2c20f0a5bc6c426c083e' target=""_blank"">Ôkami kodomo no Ame to Yuki</a><br><a href='http://localhost:3000/movie/625c2d89f0a5bc6c426c0b9e' target=""_blank"">Waking Life</a><br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06ca' target=""_blank"">The Green Mile</a><br><a href='http://localhost:3000/movie/625c2b6ff0a5bc6c426c06ee' target=""_blank"">The Lion King</a><br>"
Changeling,"Here are my recommendations for Changeling:<br><a href='http://localhost:3000/movie/625c2bf0f0a5bc6c426c07be' target=""_blank"">The Wolf of Wall Street</a><br><a href='http://localhost:3000/movie/625c2b57f0a5bc6c426c06b6' target=""_blank"">Goodfellas</a><br><a href='http://localhost:3000/movie/625c2c45f0a5bc6c426c087e' target=""_blank"">Catch Me If You Can</a><br><a href='http://localhost:3000/movie/625c2c2cf0a5bc6c426c084c' target=""_blank"">Spotlight</a><br><a href='http://localhost:3000/movie/625c2d77f0a5bc6c426c0b74' target=""_blank"">American Gangster</a><br>"
Flipped,"Here are my recommendations for Flipped:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06cc' target=""_blank"">La vita è bella</a><br><a href='http://localhost:3000/movie/625c2dcdf0a5bc6c426c0c78' target=""_blank"">Silver Linings Playbook</a><br><a href='http://localhost:3000/movie/625c2dcef0a5bc6c426c0c7c' target=""_blank"">(500) Days of Summer</a><br><a href='http://localhost:3000/movie/625c2d5ff0a5bc6c426c0b44' target=""_blank"">Moonrise Kingdom</a><br><a href='http://localhost:3000/movie/625c2e16f0a5bc6c426c0dae' target=""_blank"">50/50</a><br>"
Toki o kakeru shôjo,"Here are my recommendations for Toki o kakeru shôjo:<br><a href='http://localhost:3000/movie/625c2c43f0a5bc6c426c087c' target=""_blank"">Finding Nemo</a><br><a href='http://localhost:3000/movie/625c2beff0a5bc6c426c07bc' target=""_blank"">Up</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0762' target=""_blank"">Toy Story</a><br><a href='http://localhost:3000/movie/625c2c48f0a5bc6c426c0882' target=""_blank"">Monsters, Inc.</a><br><a href='http://localhost:3000/movie/625c2bf3f0a5bc6c426c07c6' target=""_blank"">Toy Story 3</a><br>"
Death Note: Desu nôto,"Here are my recommendations for Death Note: Desu nôto:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06ca' target=""_blank"">The Green Mile</a><br><a href='http://localhost:3000/movie/625c2d12f0a5bc6c426c0a66' target=""_blank"">Låt den rätte komma in</a><br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a4' target=""_blank"">Pulp Fiction</a><br><a href='http://localhost:3000/movie/625c2b47f0a5bc6c426c069a' target=""_blank"">The Godfather</a><br><a href='http://localhost:3000/movie/625c2b4cf0a5bc6c426c069e' target=""_blank"">The Godfather: Part II</a><br>"
This Is England,"Here are my recommendations for This Is England:<br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a4' target=""_blank"">Pulp Fiction</a><br><a href='http://localhost:3000/movie/625c2b47f0a5bc6c426c069a' target=""_blank"">The Godfather</a><br><a href='http://localhost:3000/movie/625c2b4cf0a5bc6c426c069e' target=""_blank"">The Godfather: Part II</a><br><a href='http://localhost:3000/movie/625c2b4df0a5bc6c426c06a0' target=""_blank"">12 Angry Men</a><br><a href='http://localhost:3000/movie/625c2bcbf0a5bc6c426c0770' target=""_blank"">Scarface</a><br>"
Ex Machina,"Here are my recommendations for Ex Machina:<br><a href='http://localhost:3000/movie/625c2dcbf0a5bc6c426c0c6a' target=""_blank"">Gravity</a><br><a href='http://localhost:3000/movie/625c2e29f0a5bc6c426c0df4' target=""_blank"">The Butterfly Effect</a><br><a href='http://localhost:3000/movie/625c2d8df0a5bc6c426c0bb4' target=""_blank"">Gattaca</a><br><a href='http://localhost:3000/movie/625c2cbff0a5bc6c426c095e' target=""_blank"">Black Swan</a><br><a href='http://localhost:3000/movie/625c2d06f0a5bc6c426c0a50' target=""_blank"">Arrival</a><br>"
Efter brylluppet,"Here are my recommendations for Efter brylluppet:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
The Last King of Scotland,"Here are my recommendations for The Last King of Scotland:<br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a6' target=""_blank"">Schindler's List</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0764' target=""_blank"">Braveheart</a><br><a href='http://localhost:3000/movie/625c2c27f0a5bc6c426c0846' target=""_blank"">12 Years a Slave</a><br><a href='http://localhost:3000/movie/625c2cb7f0a5bc6c426c094c' target=""_blank"">The King's Speech</a><br><a href='http://localhost:3000/movie/625c2c21f0a5bc6c426c0840' target=""_blank"">Hacksaw Ridge</a><br>"
Zodiac,"Here are my recommendations for Zodiac:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06ce' target=""_blank"">Se7en</a><br><a href='http://localhost:3000/movie/625c2c30f0a5bc6c426c0854' target=""_blank"">Prisoners</a><br><a href='http://localhost:3000/movie/625c2bfbf0a5bc6c426c07dc' target=""_blank"">L.A. Confidential</a><br><a href='http://localhost:3000/movie/625c2d57f0a5bc6c426c0b28' target=""_blank"">The Hateful Eight</a><br><a href='http://localhost:3000/movie/625c2d24f0a5bc6c426c0a8a' target=""_blank"">Mystic River</a><br>"
Lucky Number Slevin,"Here are my recommendations for Lucky Number Slevin:<br><a href='http://localhost:3000/movie/625c2b48f0a5bc6c426c069c' target=""_blank"">The Dark Knight</a><br><a href='http://localhost:3000/movie/625c2b6ef0a5bc6c426c06ec' target=""_blank"">Léon</a><br><a href='http://localhost:3000/movie/625c2c42f0a5bc6c426c087a' target=""_blank"">Kill Bill: Vol. 1</a><br><a href='http://localhost:3000/movie/625c2e0bf0a5bc6c426c0d88' target=""_blank"">Baby Driver</a><br><a href='http://localhost:3000/movie/625c2e0df0a5bc6c426c0d92' target=""_blank"">Sicario</a><br>"
Joyeux Noël,"Here are my recommendations for Joyeux Noël:<br><a href='http://localhost:3000/movie/625c2b6bf0a5bc6c426c06dc' target=""_blank"">Whiplash</a><br><a href='http://localhost:3000/movie/625c2ddff0a5bc6c426c0cca' target=""_blank"">Billy Elliot</a><br><a href='http://localhost:3000/movie/625c2cf2f0a5bc6c426c0a2a' target=""_blank"">The Grapes of Wrath</a><br><a href='http://localhost:3000/movie/625c2c39f0a5bc6c426c085e' target=""_blank"">Okuribito</a><br><a href='http://localhost:3000/movie/625c2c71f0a5bc6c426c08f6' target=""_blank"">Kumonosu-jô</a><br>"
Control,"Here are my recommendations for Control:<br><a href='http://localhost:3000/movie/625c2b6cf0a5bc6c426c06e4' target=""_blank"">The Pianist</a><br><a href='http://localhost:3000/movie/625c2cb6f0a5bc6c426c0944' target=""_blank"">Bohemian Rhapsody</a><br><a href='http://localhost:3000/movie/625c2d83f0a5bc6c426c0b8e' target=""_blank"">Walk the Line</a><br><a href='http://localhost:3000/movie/625c2ddaf0a5bc6c426c0cae' target=""_blank"">Ray</a><br><a href='http://localhost:3000/movie/625c2e24f0a5bc6c426c0dce' target=""_blank"">La Vie En Rose</a><br>"
Tangled,"Here are my recommendations for Tangled:<br><a href='http://localhost:3000/movie/625c2c43f0a5bc6c426c087c' target=""_blank"">Finding Nemo</a><br><a href='http://localhost:3000/movie/625c2beff0a5bc6c426c07bc' target=""_blank"">Up</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0762' target=""_blank"">Toy Story</a><br><a href='http://localhost:3000/movie/625c2c48f0a5bc6c426c0882' target=""_blank"">Monsters, Inc.</a><br><a href='http://localhost:3000/movie/625c2bf3f0a5bc6c426c07c6' target=""_blank"">Toy Story 3</a><br>"
